id,lat,lng
1373,40.5203,-74.2724
1374,40.5203,-74.2724
1375,40.5203,-74.2724
1376,40.5203,-74.2724
1377,40.5203,-74.2724
1378,40.5203,-74.2724
1381,40.5203,-74.2724
1382,40.5203,-74.2724
1383,40.5203,-74.2724
1384,40.5203,-74.2724
1385,40.5203,-74.2724
1386,40.5203,-74.2724
1388,40.5203,-74.2724
1389,40.5203,-74.2724
1390,40.5203,-74.2724
1391,40.5203,-74.2724
1393,40.5203,-74.2724
1394,40.5203,-74.2724
1395,40.6154,-74.4157
1396,40.6154,-74.4157
1398,40.6154,-74.4157
1399,40.6154,-74.4157
1400,40.6154,-74.4157
1402,40.6154,-74.4157
1403,40.6154,-74.4157
1405,40.889,-74.0461
1407,40.889,-74.0461
1409,40.889,-74.0461
1410,40.889,-74.0461
1411,40.889,-74.0461
1413,40.889,-74.0461
1414,40.889,-74.0461
1416,40.889,-74.0461
1418,40.889,-74.0461
1419,40.889,-74.0461
1420,40.889,-74.0461
1421,40.889,-74.0461
1423,40.889,-74.0461
1424,40.889,-74.0461
1425,40.889,-74.0461
1426,40.889,-74.0461
1427,40.889,-74.0461
1428,40.889,-74.0461
1430,40.889,-74.0461
1431,40.889,-74.0461
1432,40.889,-74.0461
1433,40.889,-74.0461
1434,40.889,-74.0461
1435,40.889,-74.0461
1436,40.889,-74.0461
1437,40.889,-74.0461
1438,40.889,-74.0461
1440,40.889,-74.0461
1441,40.889,-74.0461
1442,40.889,-74.0461
1443,40.4656,-74.3237
1445,40.4656,-74.3237
1446,40.4656,-74.3237
1448,40.4656,-74.3237
1449,40.4656,-74.3237
1450,40.4656,-74.3237
1452,40.6251,-74.2381
1454,40.6251,-74.2381
1455,40.6251,-74.2381
1456,40.6251,-74.2381
1457,40.6251,-74.2381
1458,40.6251,-74.2381
1459,40.6251,-74.2381
1460,40.6251,-74.2381
1461,40.6251,-74.2381
1462,40.6251,-74.2381
1463,40.6251,-74.2381
1466,40.6251,-74.2381
1467,40.6251,-74.2381
1468,40.6251,-74.2381
1469,40.6251,-74.2381
1470,40.7528,-74.1202
1471,40.7528,-74.1202
1472,40.7528,-74.1202
1473,40.7528,-74.1202
1474,40.7528,-74.1202
1475,40.7528,-74.1202
1476,40.7528,-74.1202
1477,40.7528,-74.1202
1478,40.7528,-74.1202
1479,40.7528,-74.1202
1480,40.7528,-74.1202
1481,40.7528,-74.1202
1482,40.7528,-74.1202
1483,40.7528,-74.1202
1484,40.7528,-74.1202
1485,40.7528,-74.1202
1486,40.7528,-74.1202
1488,40.8509,-73.9712
1489,40.8509,-73.9712
1490,40.8509,-73.9712
1492,40.8509,-73.9712
1493,40.8509,-73.9712
1496,40.8509,-73.9712
1497,40.8509,-73.9712
1498,40.8509,-73.9712
1500,40.8509,-73.9712
1501,40.8509,-73.9712
1503,40.8509,-73.9712
1504,40.8509,-73.9712
1505,40.8509,-73.9712
1507,40.8509,-73.9712
1508,40.8509,-73.9712
1510,40.8509,-73.9712
1512,40.8509,-73.9712
1513,40.8509,-73.9712
1514,40.8509,-73.9712
1516,40.8509,-73.9712
1517,40.8509,-73.9712
1518,40.8509,-73.9712
1519,40.8509,-73.9712
1520,40.8509,-73.9712
1521,40.8509,-73.9712
1522,40.8509,-73.9712
1523,40.8509,-73.9712
1524,40.8509,-73.9712
1525,40.8509,-73.9712
1526,40.8509,-73.9712
1527,40.8509,-73.9712
1528,40.8509,-73.9712
1529,40.8509,-73.9712
1531,41.1101,-74.5886
1532,41.1101,-74.5886
1533,41.1101,-74.5886
1534,40.6943,-73.9249
1535,40.6943,-73.9249
1536,40.6943,-73.9249
1537,40.6943,-73.9249
1538,40.6943,-73.9249
1539,40.6943,-73.9249
1540,40.6943,-73.9249
1543,40.6943,-73.9249
1544,40.6943,-73.9249
1545,40.6943,-73.9249
1546,40.6943,-73.9249
1548,40.6943,-73.9249
1551,40.6501,-73.9496
1552,40.6501,-73.9496
1553,40.6501,-73.9496
1554,40.6501,-73.9496
1556,40.6501,-73.9496
1557,40.6501,-73.9496
1558,40.6501,-73.9496
1562,40.6501,-73.9496
1563,40.6501,-73.9496
1564,40.6501,-73.9496
1565,40.6501,-73.9496
1566,40.6501,-73.9496
1569,40.6501,-73.9496
1570,40.6501,-73.9496
1571,40.6501,-73.9496
1572,40.6501,-73.9496
1573,40.6501,-73.9496
1574,40.6501,-73.9496
1575,40.6501,-73.9496
1576,40.6501,-73.9496
1577,40.7834,-73.9662
1578,40.7834,-73.9662
1580,40.7834,-73.9662
1581,40.7834,-73.9662
1582,40.7834,-73.9662
1583,40.7834,-73.9662
1584,40.7834,-73.9662
1585,40.7834,-73.9662
1589,40.7834,-73.9662
1590,40.7834,-73.9662
1591,40.7834,-73.9662
1592,40.7834,-73.9662
1593,40.7834,-73.9662
1594,40.7834,-73.9662
1595,40.7834,-73.9662
1596,40.7834,-73.9662
1597,40.8501,-73.8662
1598,40.8501,-73.8662
1599,40.8501,-73.8662
1600,40.8501,-73.8662
1602,40.8501,-73.8662
1603,40.8501,-73.8662
1605,40.8501,-73.8662
1606,40.8501,-73.8662
1607,40.8501,-73.8662
1608,40.8501,-73.8662
1609,40.8501,-73.8662
1610,40.8501,-73.8662
1612,40.8501,-73.8662
1614,40.8501,-73.8662
1615,40.8501,-73.8662
1616,40.8501,-73.8662
1617,40.8501,-73.8662
1618,40.8501,-73.8662
1619,40.8501,-73.8662
1620,40.8501,-73.8662
1621,40.8501,-73.8662
1622,40.8501,-73.8662
1623,40.8501,-73.8662
1624,40.8501,-73.8662
1625,40.8501,-73.8662
1626,40.8501,-73.8662
1627,40.8501,-73.8662
1628,40.8501,-73.8662
1629,40.8501,-73.8662
1630,40.8501,-73.8662
1631,40.8501,-73.8662
1633,42.9016,-78.8487
1634,42.9016,-78.8487
1635,42.9016,-78.8487
1636,43.168,-77.6162
1637,43.168,-77.6162
1638,43.168,-77.6162
1640,43.168,-77.6162
1641,43.168,-77.6162
1642,43.168,-77.6162
1643,43.168,-77.6162
1645,42.6664,-73.7987
1646,42.6664,-73.7987
1647,42.6664,-73.7987
1648,42.6664,-73.7987
1649,42.6664,-73.7987
1650,42.6664,-73.7987
1651,42.6664,-73.7987
1652,42.6664,-73.7987
1653,42.6664,-73.7987
1654,40.5834,-74.1496
1655,40.5834,-74.1496
1656,40.5834,-74.1496
1657,40.5834,-74.1496
1658,40.5834,-74.1496
1660,40.5834,-74.1496
1661,40.5834,-74.1496
1662,40.5834,-74.1496
1663,40.5834,-74.1496
1664,40.5834,-74.1496
1665,40.5834,-74.1496
1666,40.5834,-74.1496
1667,40.5834,-74.1496
1668,43.0409,-76.1438
1669,43.0409,-76.1438
1670,43.0409,-76.1438
1671,43.0409,-76.1438
1672,41.6949,-73.921
1673,41.6949,-73.921
1674,40.9466,-73.8674
1676,40.9466,-73.8674
1680,40.9466,-73.8674
1681,40.9466,-73.8674
1682,40.9466,-73.8674
1683,40.9466,-73.8674
1684,40.9466,-73.8674
1685,40.9466,-73.8674
1688,40.9466,-73.8674
1689,42.1014,-75.9093
1690,40.9305,-73.7836
1694,40.9305,-73.7836
1695,40.9305,-73.7836
1697,43.0674,-73.7775
1698,40.9136,-73.8291
1700,40.9136,-73.8291
1701,40.9136,-73.8291
1702,40.9136,-73.8291
1704,40.9136,-73.8291
1706,40.9136,-73.8291
1707,40.9136,-73.8291
1708,40.9136,-73.8291
1710,40.9136,-73.8291
1711,40.9136,-73.8291
1713,40.9136,-73.8291
1714,40.9136,-73.8291
1715,42.8025,-73.9276
1716,42.8025,-73.9276
1717,42.8025,-73.9276
1718,42.8025,-73.9276
1719,42.8025,-73.9276
1720,42.8025,-73.9276
1723,40.7839,-73.2522
1724,40.7839,-73.2522
1726,40.7839,-73.2522
1727,40.7839,-73.2522
1729,40.7839,-73.2522
1730,41.4459,-74.4236
1732,41.022,-73.7549
1733,41.022,-73.7549
1735,41.022,-73.7549
1737,41.022,-73.7549
1738,41.022,-73.7549
1739,41.022,-73.7549
1740,40.0077,-75.1339
1741,40.0077,-75.1339
1742,40.0077,-75.1339
1743,40.0077,-75.1339
1744,40.4396,-79.9762
1746,40.4396,-79.9762
1747,40.4396,-79.9762
1748,40.5961,-75.4756
1749,40.5961,-75.4756
1750,40.0421,-76.3012
1751,40.0421,-76.3012
1752,40.34,-75.9267
1756,39.9651,-76.7315
1757,39.9651,-76.7315
1758,39.9651,-76.7315
1759,42.1168,-80.0733
1760,40.2507,-75.6444
1762,40.2507,-75.6444
1763,40.7909,-77.8568
1764,40.7909,-77.8568
1765,40.3412,-76.4227
1766,40.6266,-75.3679
1767,40.6266,-75.3679
1768,40.6266,-75.3679
1770,40.6266,-75.3679
1771,40.6266,-75.3679
1772,40.6266,-75.3679
1773,40.6266,-75.3679
1775,40.6266,-75.3679
1776,40.5082,-78.4007
1777,39.8117,-76.9835
1778,40.3258,-78.9193
1779,40.3258,-78.9193
1780,41.0023,-75.1779
1781,41.2398,-77.0371
1783,40.1537,-74.85300000000001
1784,40.1537,-74.85300000000001
1785,40.1537,-74.85300000000001
1786,40.1537,-74.85300000000001
1787,40.1537,-74.85300000000001
1788,41.0027,-76.4561
1789,41.2468,-75.8759
