event_link,event_loc_state,event_loc_city,event_street,Google_Map_Link
https://www.meetup.com/BNI-Achieving-Advantage/events/275884153,NJ,Hackensack,515 Essex St,https://www.google.com/maps/search/?api=1&query=Chit+Chat+Diner%2C+515+Essex+St%2C+Hackensack%2C+NJ%2C+07601%2C+us&query_place_id=ChIJvfk0xCf6wokRkfD7x3ngW7M
https://www.meetup.com/Fair-Lawn-Fun-Networking-Startup-Education/events/275844673,NJ,Fair Lawn,25 Promenade Blvd,https://www.google.com/maps/search/?api=1&query=25+Promenade+Blvd%2C+Fair+Lawn%2C+nj%2C+07410%2C+us
https://www.meetup.com/Saddle-Brook-Small-Business-Meetup/events/275884662,NJ,Maywood,92 West Pleasant Avenue,https://www.google.com/maps/search/?api=1&query=92+West+Pleasant+Avenue%2C+Maywood%2C+NJ%2C+07607%2C+us
https://www.meetup.com/New-Jersey-Real-Estate-Investors-Association/events/275915892,NJ,Hasbrouck Heights,650 Terrace Ave,https://www.google.com/maps/search/?api=1&query=40.871487%2C-74.062010
https://www.meetup.com/West-Orange-New-Moms-Meetup/events/275886460,NJ,West Orange,253 Main St,https://www.google.com/maps/search/?api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8
https://www.meetup.com/JCFamilies/events/275886037,NJ,Jersey City,252 9th St,https://www.google.com/maps/search/?api=1&query=My+Gym+Jersey+City%2C+252+9th+St%2C+Jersey+City%2C+NJ%2C+07302%2C+us&query_place_id=ChIJ4zCr0U1XwokRIuPy2hdo2Yo
https://www.meetup.com/West-Orange-Pregnancy-Meetup/events/275824180,NJ,West Orange,253 Main St,https://www.google.com/maps/search/?api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8
https://www.meetup.com/Family-fun-in-Brooklyn/events/275873427,NY,Brooklyn,695 5th Ave,https://www.google.com/maps/search/?api=1&query=40.661053%2C-73.993462
https://www.meetup.com/THE-POETRY-SOCIETY-PEACE-FOR-ALL-GUILD-PARLOR/events/275910848, ,New York,ISP GS100,https://www.google.com/maps/search/?api=1&query=ISP+GS100%2C+New+York%2C+NY%2C+10038%2C+US
https://www.meetup.com/LGBT-Bookworms/events/275268929, , , , 
https://www.meetup.com/Staten-Island-LGBTQ-Pride-Bowling-Meetup/events/275337667,NY,Staten Island,1600 Hylan Boulevard,https://www.google.com/maps/search/?api=1&query=1600+Hylan+Boulevard%2C+Staten+Island%2C+NY%2C+us
https://www.meetup.com/Come-Out-Talk-LGBT-Females-Forty-Up/events/275919245,NJ,Maplewood,600 Ridgewood Rd,https://www.google.com/maps/search/?api=1&query=600+Ridgewood+Rd%2C+Maplewood%2C+NJ%2C+07040%2C+us
https://www.meetup.com/bisexual-nyc/events/275652731,NY,New York,Virtual Online Meeting,https://www.google.com/maps/search/?api=1&query=Virtual+Online+Meeting%2C+New+York%2C+ny%2C+10001%2C+us
https://www.meetup.com/jerseycityballroom/events/275920985,NJ,Jersey City,"189 Brunswick St, 3rd Floor",https://www.google.com/maps/search/?api=1&query=40.726357%2C-74.050415
https://www.meetup.com/Belleville-NJ-Salsa-Dance-Lessons-Meetup/events/275900555, ,Belleville,371 Franklin Ave,https://www.google.com/maps/search/?api=1&query=371+Franklin+Ave%2C+Belleville%2C+NJ%2C+US
https://www.meetup.com/Rockinknitters-Meetup-Group/events/275229623,NJ,Union,1023 Stuyvesant Ave,https://www.google.com/maps/search/?api=1&query=40.696686%2C-74.268845
https://www.meetup.com/Current-Events-Coffee/events/275393093,NY,New York,Internet,https://www.google.com/maps/search/?api=1&query=40.699646%2C-74.041466
https://www.meetup.com/SIP-SHOP-AND-SOCIALIZE/events/264868497,NJ,Rahway,275 E Grand Ave,https://www.google.com/maps/search/?api=1&query=40.608810%2C-74.267690
https://www.meetup.com/placesnyc/events/275538899,NY,New York,Hudson River Greenway,https://www.google.com/maps/search/?api=1&query=40.711903%2C-74.014694
https://www.meetup.com/jerseychess/events/275828886,NJ,Hoboken,1012 Grand St,https://www.google.com/maps/search/?api=1&query=40.750076%2C-74.032990
https://www.meetup.com/NYC-Social/events/268950829,NY,New York,38 Park Row #4,https://www.google.com/maps/search/?api=1&query=40.711586%2C-74.006680
https://www.meetup.com/New-York-Cheap-Events-Explorers/events/275911920,NY,New York,,https://www.google.com/maps/search/?api=1&query=40.712776%2C-74.005974
https://www.meetup.com/Outdoor-Club-of-South-Jersey-Hiking/events/275918543,NJ,Pittsgrove,701 Almond Rd,https://www.google.com/maps/search/?api=1&query=39.511500%2C-75.131760
https://www.meetup.com/Millville-Line-Dancing-Meetup/events/275920294,NJ,Millville,220 Buck St,https://www.google.com/maps/search/?api=1&query=39.398376%2C-75.040581
https://www.meetup.com/Come-Dance-with-Lynn-Country-Dancing-MILMAY-FIRE-HALL/events/275834717,NJ,Milmay,225 Broad St,https://www.google.com/maps/search/?api=1&query=39.438824%2C-74.858276
https://www.meetup.com/NJ-Dug/events/275329037, , , , 
https://www.meetup.com/West-Orange-New-Moms-Meetup/events/275886460,NJ,West Orange,253 Main St,https://www.google.com/maps/search/?api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8
https://www.meetup.com/West-Orange-Pregnancy-Meetup/events/275824180,NJ,West Orange,253 Main St,https://www.google.com/maps/search/?api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8
https://www.meetup.com/relationship-boot-camp-support-group-in-ridgewood-nj/events/275056117,NJ,Ridgewood,14 Hope Street,https://www.google.com/maps/search/?api=1&query=40.977993%2C-74.112340
https://www.meetup.com/Phoenix-nation/events/275855694,NJ,Teaneck,N/A,https://www.google.com/maps/search/?api=1&query=N%2FA%2C+Teaneck%2C+nj%2C+07666%2C+us
https://www.meetup.com/Montclair-NJ-Kundalini-Yoga-and-Meditation-Meetup-Group/events/275911292,NJ,Montclair,127 Valley Road,https://www.google.com/maps/search/?api=1&query=40.821861%2C-74.219841
https://www.meetup.com/meetup-group-ZVKtzOVt/events/275898302,NJ,Lyndhurst,"420 Valley Brook Avenue, Lyndhurst 07071",https://www.google.com/maps/search/?api=1&query=420+Valley+Brook+Avenue%2C+Lyndhurst+07071%2C+Lyndhurst%2C+NJ%2C+us
https://www.meetup.com/Socrates-Cafe-Teaneck/events/275419550,NJ,Teaneck,687 Larch Ave,https://www.google.com/maps/search/?api=1&query=40.888088%2C-74.026237
https://www.meetup.com/Bergen-Community-College-Education-and-Events/events/275844257,NJ,Paramus,400 Paramus Rd,https://www.google.com/maps/search/?api=1&query=40.950874%2C-74.088180
https://www.meetup.com/North-Bergen-County-Writers-Guild/events/275896777, , , , 
https://www.meetup.com/Dapper-Dans-of-Harmony/events/275874884,NJ,Caldwell,326 Bloomfield Ave,https://www.google.com/maps/search/?api=1&query=326+Bloomfield+Ave%2C+Caldwell%2C+NJ%2C+us
https://www.meetup.com/HarmonyCelebrationChorus/events/275898566,NJ,Ridgewood,475 Grove Street,https://www.google.com/maps/search/?api=1&query=40.968361%2C-74.108078
https://www.meetup.com/dennis-prager-fan-club/events/275773533,NJ,Fairfield,118 US-46,https://www.google.com/maps/search/?api=1&query=40.869053%2C-74.307460
https://www.meetup.com/The-Reiki-Meetup-Group-of-Clifton-New-Jersey/events/275542412, , , , 
https://www.meetup.com/EthicalFocus/events/275399427,NJ,Teaneck,687 Larch Ave,https://www.google.com/maps/search/?api=1&query=40.888090%2C-74.026240
https://www.meetup.com/Change-Makers-Assembly/events/275833731,NJ,Garfield,619 Midland Ave,https://www.google.com/maps/search/?api=1&query=40.885551%2C-74.101540
https://www.meetup.com/Inner-Spiritual-Center-Meetup/events/275826050,NJ,Fairfield,333A Route 46 West Suite 255,https://www.google.com/maps/search/?api=1&query=333A+Route+46+West%2C+Fairfield%2C+nj%2C+07004%2C+us
https://www.meetup.com/A-I-G-A-American-Institute-of-Gnostic-Anthropology/events/275664323,NJ,UNION CITY,507 43RD TS. 7th floor,https://www.google.com/maps/search/?api=1&query=507+43RD+TS.+7th+floor%2C+UNION+CITY%2C+nj%2C+07087%2C+us
https://www.meetup.com/njsalsadance/events/275754384,NJ,Lyndhurst,289 Stuyvesant Ave 2nd floor,https://www.google.com/maps/search/?api=1&query=40.813976%2C-74.126880
https://www.meetup.com/New-York-New-Jersey-Hustle-Dancing-Meetup/events/275876804,NJ,Nutley,7 High St,https://www.google.com/maps/search/?api=1&query=Starlight+Dance+Center%2C+7+High+St%2C+Nutley%2C+NJ%2C+07110%2C+us&query_place_id=ChIJozXc0mX_wokRFtJd-Zo17q0
https://www.meetup.com/ny-ballroom-dance/events/275866067,NJ,Nutley,7 High St,https://www.google.com/maps/search/?api=1&query=40.825237%2C-74.153900
https://www.meetup.com/Hoboken-Salsa-Dance-Lessons-Meetup/events/275602820, , , , 
https://www.meetup.com/North-Jersey-Salsa-Bachata-Classes-Outings/events/275602783, , , , 
https://www.meetup.com/Tango-Date-NYC/events/275888563,NJ,Paramus,54 S Farview Ave,https://www.google.com/maps/search/?api=1&query=Paramus+Fire+Dept+Company+4%2C+54+S+Farview+Ave%2C+Paramus%2C+NJ%2C+07652%2C+us&query_place_id=ChIJkXs371H6wokRqjgKf_KmGGk
https://www.meetup.com/New-Jersey-Salsa-Parties/events/275807218,NJ,Hackensack,41 NJ-4,https://www.google.com/maps/search/?api=1&query=Firewaters+Saloon+Hackensack%2C+41+NJ-4%2C+Hackensack%2C+NJ%2C+07601%2C+us&query_place_id=ChIJaYzI6nX6wokRd44xMXNGX5w
https://www.meetup.com/Belleville-NJ-Salsa-Dance-Lessons-Meetup/events/275898585, ,Lyndhurst,500 Stuyvesant Avenue,https://www.google.com/maps/search/?api=1&query=500+Stuyvesant+Avenue%2C+Lyndhurst%2C+NJ%2C+07071%2C+US
https://www.meetup.com/Create-Travel-Dine-Together-Ladies-Only/events/275836201,NJ,Montclair,700 Bloomfield Ave,https://www.google.com/maps/search/?api=1&query=40.818000%2C-74.223076
https://www.meetup.com/GilligansAdventures/events/275885441,NJ,Paramus,300 Bergen Town Center,https://www.google.com/maps/search/?api=1&query=40.914055%2C-74.057270
https://www.meetup.com/Social-Sidekicks-45/events/269310348, , , , 
https://www.meetup.com/The-Essex-County-Real-Estate-HUB/events/275513949, ,Montclair,193 Glenridge Avenue,https://www.google.com/maps/search/?api=1&query=40.813538%2C-74.215500
https://www.meetup.com/BNI-Achieving-Advantage/events/275884153,NJ,Hackensack,515 Essex St,https://www.google.com/maps/search/?api=1&query=Chit+Chat+Diner%2C+515+Essex+St%2C+Hackensack%2C+NJ%2C+07601%2C+us&query_place_id=ChIJvfk0xCf6wokRkfD7x3ngW7M
https://www.meetup.com/Bergen-County-Real-Estate-Group-BCREG/events/275733671, ,Paramus,770 New Jersey 17,https://www.google.com/maps/search/?api=1&query=40.972073%2C-74.079834
https://www.meetup.com/Financial-Freedom-and-Careers-to-Create-Wealth/events/275897488,NJ,Fairfield,55 Lane Rd,https://www.google.com/maps/search/?api=1&query=40.894669%2C-74.277260
https://www.meetup.com/Saddle-Brook-Small-Business-Meetup/events/275884662,NJ,Maywood,92 West Pleasant Avenue,https://www.google.com/maps/search/?api=1&query=92+West+Pleasant+Avenue%2C+Maywood%2C+NJ%2C+07607%2C+us
https://www.meetup.com/Fair-Lawn-Fun-Networking-Startup-Education/events/275844673,NJ,Fair Lawn,25 Promenade Blvd,https://www.google.com/maps/search/?api=1&query=25+Promenade+Blvd%2C+Fair+Lawn%2C+nj%2C+07410%2C+us
https://www.meetup.com/New-Jersey-Real-Estate-Investors-Association/events/275915892,NJ,Hasbrouck Heights,650 Terrace Ave,https://www.google.com/maps/search/?api=1&query=40.871487%2C-74.062010
https://www.meetup.com/meetup-group-jymisozp/events/273925246,PA,Philadelphia ,1216 Chestnut,https://www.google.com/maps/search/?api=1&query=1216+Chestnut%2C+Philadelphia+%2C+PA%2C+19107%2C+us
https://www.meetup.com/Outdoor-Club-of-South-Jersey-Hiking/events/275812265,NJ,Palmyra, Route 73 North,https://www.google.com/maps/search/?api=1&query=40.008255%2C-75.041610
https://www.meetup.com/cherry-hill-womens-social-meetup-group/events/275317263,NJ,Cherry Hill,1603 Kresson Rd,https://www.google.com/maps/search/?api=1&query=39.883915%2C-74.972590
https://www.meetup.com/Its-better-Outdoors/events/275304914,PA,Philadelphia,300 W Mt Pleasant Ave,https://www.google.com/maps/search/?api=1&query=40.053910%2C-75.194230
https://www.meetup.com/H3-Outdoors/events/275824338,PA,Philadelphia,Valley Green Rd,https://www.google.com/maps/search/?api=1&query=40.055775%2C-75.218180
https://www.meetup.com/HikingAroundPhilly/events/275864791,PA,Philadelphia,8400 Seminole St,https://www.google.com/maps/search/?api=1&query=40.070080%2C-75.210530
https://www.meetup.com/mountainbiking/events/275896904,PA,Philadelphia,Henry Ave and Livezey Lane ,https://www.google.com/maps/search/?api=1&query=Henry+Ave+and+Livezey+Lane+%2C+Philadelphia%2C+PA%2C+19128%2C+us
https://www.meetup.com/Philadelphia-Forex-Trading-for-Newbies/events/275857262,PA,Philadelphia,zoom online,https://www.google.com/maps/search/?api=1&query=zoom+online%2C+Philadelphia%2C+PA%2C+us
https://www.meetup.com/PhillyDevOps/events/274553066,PA,Philadelphia,1701 John F Kennedy Boulevard,https://www.google.com/maps/search/?api=1&query=1701+John+F+Kennedy+Boulevard%2C+Philadelphia%2C+PA%2C+us
https://www.meetup.com/Burlington-SPEAKW-Parental-Alienation-Meetup/events/275767808,NJ,Cherry Hill,2100 Rte 70 W,https://www.google.com/maps/search/?api=1&query=39.922882%2C-75.034752
https://www.meetup.com/Connecting-Heart-to-Heart/events/275864711,NJ,Merchantville,36 W Maple Ave,https://www.google.com/maps/search/?api=1&query=39.949665%2C-75.051659
https://www.meetup.com/Philadelphia-Sober-and-Active/events/275918835,PA,Philadelphia,N Christopher Columbus Blvd,https://www.google.com/maps/search/?api=1&query=39.953148%2C-75.138802
https://www.meetup.com/Philadelphia-Health-Empowerment-Program/events/275873657,PA,Philadelphia,2946 Island Ave,https://www.google.com/maps/search/?api=1&query=2946+Island+Ave%2C+Philadelphia%2C+pa%2C+19153%2C+us
https://www.meetup.com/kadampa-meditation-center-philadelphia/events/275825907,PA,Philadelphia,1102 Pine St,https://www.google.com/maps/search/?api=1&query=39.944729%2C-75.160034
https://www.meetup.com/Art-of-Living-South-Jersey-Breath-Yoga-Mind-Meditation/events/275919030, ,Voorhees,"1 Lucas Ln,",https://www.google.com/maps/search/?api=1&query=1+Lucas+Ln%2C%2C+Voorhees%2C+NJ%2C+08043%2C+US
https://www.meetup.com/meetup-group-HJkjyjIx/events/275824908,NJ,"Moorestown, NJ  08057",16 East Main St,https://www.google.com/maps/search/?api=1&query=39.963299%2C-74.945602
https://www.meetup.com/Gloucester-Township-Pickleball-Meetup/events/275805110,NJ,Runnemede,Dettmar Terrace,https://www.google.com/maps/search/?api=1&query=39.850552%2C-75.091751
https://www.meetup.com/Philly-Fun-Run/events/274931194,PA,Philadelphia,S St Bridge,https://www.google.com/maps/search/?api=1&query=South+Street+Bridge%2C+S+St+Bridge%2C+Philadelphia%2C+PA%2C+us&query_place_id=EiJTIFN0IEJyaWRnZSwgUGhpbGFkZWxwaGlhLCBQQSwgVVNBIi4qLAoUChIJ-SOhJU4yQoYRn_6jrQ5a4IgSFAoSCetLtdTYt8aJEcFYPozYFPWJ
https://www.meetup.com/SouthJerseypickleball/events/275895317,NJ,Pennsauken ,3376 Browning Rd,https://www.google.com/maps/search/?api=1&query=39.951649%2C-75.058899
https://www.meetup.com/The-philadelphia-tennis-swat-group/events/275880102,PA,Philadelphia,4842 Ridge Ave,https://www.google.com/maps/search/?api=1&query=Legacy+Youth+Tennis+and+Education%2C+4842+Ridge+Ave%2C+Philadelphia%2C+PA%2C+19129%2C+us&query_place_id=ChIJp2ZFk4e4xokRWbFaW19WBII
https://www.meetup.com/Cherry-Hill-Pickleball/events/275711168,NJ,Cherry Hill,1820 Old Cuthbert Road,https://www.google.com/maps/search/?api=1&query=39.910160%2C-74.981450
https://www.meetup.com/The-King-of-Prussia-Tennis-Club/events/275869890,PA,Philadelphia,4842 Ridge Ave,https://www.google.com/maps/search/?api=1&query=Legacy+Youth+Tennis+and+Education%2C+4842+Ridge+Ave%2C+Philadelphia%2C+PA%2C+19129%2C+us&query_place_id=ChIJp2ZFk4e4xokRWbFaW19WBII
https://www.meetup.com/South-Jersey-Soccer-Meetups/events/275910031,NJ,Voorhees,255 Echelon Road,https://www.google.com/maps/search/?api=1&query=255+Echelon+Road%2C+Voorhees%2C+NJ%2C+08043%2C+us
https://www.meetup.com/Narberth-Playing-Pickleball-Meetup-Group/events/275896026,PA,Narberth,1660 Oakwood Dr,https://www.google.com/maps/search/?api=1&query=1660+Oakwood+Dr%2C+1660+Oakwood+Dr%2C+Narberth%2C+PA%2C+19072%2C+us&query_place_id=ChIJZ8fPqzG_xokRxxNtDCJnhxk
https://www.meetup.com/meetup-group-NNCfWXPT/events/275875634, ,Philadelphia,1201 East Wyoming Avenue,https://www.google.com/maps/search/?api=1&query=40.019108%2C-75.101463
https://www.meetup.com/Photography-Is-Medicine/events/275843496, , , , 
https://www.meetup.com/PhillyArtsocial/events/275631957,PA,Philadelphia,1025 Arch St,https://www.google.com/maps/search/?api=1&query=LairKtv%2C+1025+Arch+St%2C+Philadelphia%2C+PA%2C+19107%2C+us&query_place_id=ChIJxyu_2t7HxokRs2jO8ju3lzc
https://www.meetup.com/Northeast-Philly-Wine-Lovers/events/275731122,PA,Philadelphia,6501 Castor Ave,https://www.google.com/maps/search/?api=1&query=6501+Castor+Ave%2C+Philadelphia%2C+PA%2C+19149%2C+us
https://www.meetup.com/South-Jersey-Land-Water-Trust/events/275414088, , , , 
https://www.meetup.com/AQUACORPS/events/275653512,NJ,Camden,422 Market Street,https://www.google.com/maps/search/?api=1&query=39.945620%2C-75.121820
https://www.meetup.com/National-Writers-Union-Philadelphia/events/275894898,PA,Philadelphia,1606 Walnut Street,https://www.google.com/maps/search/?api=1&query=1606+Walnut+Street%2C+Philadelphia%2C+PA%2C+19103%2C+us
https://www.meetup.com/Resist-Philadelphia/events/275873669, ,Philadelphia,1320 Chancellor St,https://www.google.com/maps/search/?api=1&query=39.948616%2C-75.163094
https://www.meetup.com/Rotary-Club-of-Bala-Cynwyd-Narberth/events/275889182,PA,Bala Cynwyd,281 Montgomery Ave.,https://www.google.com/maps/search/?api=1&query=281+Montgomery+Ave.%2C+Bala+Cynwyd%2C+PA%2C+19004%2C+us
https://www.meetup.com/Philadelphia-Queer-Women-Night-Out/events/275664561,PA,Philadelphia,254 S 12th St,https://www.google.com/maps/search/?api=1&query=39.947063%2C-75.161209
https://www.meetup.com/LGBT-Bookworms/events/275282861, , , , 
https://www.meetup.com/gamersofthecherryhillarea/events/275905323,NJ,Merchantville,10 W. Maple Ave,https://www.google.com/maps/search/?api=1&query=10+W.+Maple+Ave%2C+Merchantville%2C+nj%2C+08109%2C+us
https://www.meetup.com/The-Readers-Club/events/275272685,PA,Philadelphia,4426 Locust St,https://www.google.com/maps/search/?api=1&query=4426+Locust+St%2C+Philadelphia%2C+PA%2C+19104%2C+us
https://www.meetup.com/Cherry-Hill-Feminist-Book-Club/events/275090794,NJ,Cherry Hill,1100 Kings Highway North,https://www.google.com/maps/search/?api=1&query=1100+Kings+Highway+North%2C+Cherry+Hill%2C+NJ%2C+08002%2C+us
https://www.meetup.com/phillysocialmeetup/events/275741111,NJ,Bellmawr,363 W Browning Rd,https://www.google.com/maps/search/?api=1&query=39.869980%2C-75.094635
https://www.meetup.com/Philadelphia-French-Bulldog-Meetup-Group/events/275005739, , , , 
https://www.meetup.com/Northwest-Philadelphia-Pack-Walk/events/275824263,PE,Philadelphia,3899 Henry Ave,https://www.google.com/maps/search/?api=1&query=40.017738%2C-75.189178
